mmr_temp,fish_id,temp,bw,mean_rmr_unscaled,mean_rmr_bw,mean_rmr_72,n_rmr,treatment,population
19,1904,18,0.0278,0.048110896,1.73060777,1.782822021,6,intermediate_1,Siletz
19,1904,19,0.0278,0.050011675,1.798981103,1.853258249,12,intermediate_1,Siletz
19,1904,20,0.0278,0.061501054,2.212268116,2.279014565,27,intermediate_1,Siletz
19,1904,21,0.0278,0.058125657,2.090850973,2.153934139,46,intermediate_1,Siletz
19,1904,22,0.0278,0.109654588,3.94440964,4.063416614,8,intermediate_1,Siletz
19,1905,18,0.0215,0.043607048,2.028234806,1.944365013,6,intermediate_1,Siletz
19,1905,19,0.0215,0.052137518,2.425000853,2.324724336,12,intermediate_1,Siletz
19,1905,20,0.0215,0.059674369,2.775552067,2.660779863,27,intermediate_1,Siletz
19,1905,21,0.0215,0.066668164,3.100844853,2.972621425,45,intermediate_1,Siletz
19,1905,22,0.0215,0.089953703,4.183893169,4.010884474,8,intermediate_1,Siletz
19,1906,18,0.0201,0.046161403,2.296587189,2.160501795,6,intermediate_1,Siletz
19,1906,19,0.0201,0.050342801,2.504616944,2.356204646,12,intermediate_1,Siletz
19,1906,20,0.0201,0.059439105,2.957169418,2.781940902,27,intermediate_1,Siletz
19,1906,21,0.0201,0.060354745,3.002723607,2.824795756,46,intermediate_1,Siletz
19,1906,22,0.0201,0.065647779,3.266058644,3.072526747,8,intermediate_1,Siletz
19,1907,18,0.0266,0.057200828,2.15040708,2.188085747,6,intermediate_1,Siletz
19,1907,19,0.0266,0.06570904,2.470264662,2.513547759,12,intermediate_1,Siletz
19,1907,20,0.0266,0.071694513,2.695282441,2.742508219,26,intermediate_1,Siletz
19,1907,21,0.0266,0.067078347,2.521742369,2.56592744,47,intermediate_1,Siletz
19,1907,22,0.0266,0.096660909,3.633868759,3.697540113,8,intermediate_1,Siletz
19,1908,18,0.0177,0.057777003,3.264237468,2.963405329,11,intermediate_1,Siletz
19,1908,19,0.0177,0.064624666,3.651111059,3.314624649,8,intermediate_1,Siletz
19,1908,20,0.0177,0.069712075,3.938535296,3.575559867,65,intermediate_1,Siletz
19,1908,21,0.0177,0.090373785,5.105863584,4.635307175,7,intermediate_1,Siletz
19,1908,22,0.0177,0.121612768,6.870777837,6.237566923,7,intermediate_1,Siletz
19,1909,18,0.0295,0.115691277,3.921738206,4.107764726,12,intermediate_1,Siletz
19,1909,19,0.0295,0.075231509,2.550220657,2.671189637,8,intermediate_1,Siletz
19,1909,20,0.0295,0.102691298,3.481060947,3.646184068,65,intermediate_1,Siletz
19,1909,21,0.0295,0.083554739,2.832364044,2.966716414,7,intermediate_1,Siletz
19,1909,22,0.0295,0.090183799,3.057077918,3.202089526,7,intermediate_1,Siletz
19,1910,18,0.0226,0.044986055,1.990533422,1.935069797,9,intermediate_1,Siletz
19,1910,19,0.0226,0.042780929,1.892961475,1.840216566,6,intermediate_1,Siletz
19,1910,20,0.0226,0.069381422,3.069974416,2.984433573,64,intermediate_1,Siletz
19,1910,21,0.0226,0.049585106,2.194031239,2.132897412,7,intermediate_1,Siletz
19,1910,22,0.0226,0.054790858,2.424374248,2.356822213,7,intermediate_1,Siletz
22,2201,20,0.0371,0.101202114,2.727819784,3.046612132,6,intermediate_2,Siletz
22,2201,21,0.0371,0.111881261,3.015667407,3.368099667,74,intermediate_2,Siletz
22,2201,22,0.0371,0.135331116,3.647738987,4.074039611,7,intermediate_2,Siletz
22,2201,23,0.0371,0.131896964,3.555174226,3.970657076,5,intermediate_2,Siletz
22,2201,24,0.0371,0.133360176,3.594613908,4.014705959,6,intermediate_2,Siletz
22,2202,20,0.0195,0.082291125,4.220057692,3.936451246,5,intermediate_2,Siletz
22,2202,21,0.0195,0.076440214,3.92001098,3.656568993,73,intermediate_2,Siletz
22,2202,22,0.0195,0.099001505,5.077000256,4.735803499,3,intermediate_2,Siletz
22,2203,20,0.0217,0.066674361,3.072551189,2.953144175,5,intermediate_2,Siletz
22,2203,21,0.0217,0.087308583,4.023436997,3.867076184,74,intermediate_2,Siletz
22,2203,22,0.0217,0.079390478,3.658547364,3.516367075,5,intermediate_2,Siletz
22,2203,23,0.0217,0.076465155,3.523739843,3.386798511,5,intermediate_2,Siletz
22,2203,24,0.0217,0.085931369,3.959970922,3.80607656,5,intermediate_2,Siletz
22,2204,20,0.0323,0.074944306,2.320257161,2.492812567,7,intermediate_2,Siletz
22,2204,21,0.0323,0.070443576,2.180915679,2.343108387,16,intermediate_2,Siletz
22,2204,22,0.0323,0.079317378,2.455646367,2.638270545,66,intermediate_2,Siletz
22,2204,23,0.0323,0.074315677,2.300794954,2.471902974,4,intermediate_2,Siletz
22,2204,24,0.0323,0.07903332,2.446852028,2.628822179,4,intermediate_2,Siletz
22,2205,20,0.0213,0.044537615,2.090967827,1.99926534,7,intermediate_2,Siletz
22,2205,21,0.0213,0.051419617,2.414066514,2.308194057,16,intermediate_2,Siletz
22,2205,22,0.0213,0.05524886,2.593843205,2.480086375,69,intermediate_2,Siletz
22,2205,23,0.0213,0.056107709,2.634164754,2.518639562,4,intermediate_2,Siletz
22,2205,24,0.0213,0.061244004,2.875305352,2.749204583,4,intermediate_2,Siletz
22,2206,20,0.0313,0.053530413,1.710236823,1.821316681,7,intermediate_2,Siletz
22,2206,21,0.0313,0.060830329,1.943461,2.069688765,16,intermediate_2,Siletz
22,2206,22,0.0313,0.061684211,1.970741572,2.09874121,69,intermediate_2,Siletz
22,2206,23,0.0313,0.075814811,2.422198419,2.579520171,4,intermediate_2,Siletz
22,2206,24,0.0313,0.07946103,2.538691054,2.703579002,4,intermediate_2,Siletz
22,2207,20,0.041,0.0715316,1.744673171,2.003873768,7,intermediate_2,Siletz
22,2207,21,0.041,0.089310035,2.178293544,2.501915754,17,intermediate_2,Siletz
22,2207,22,0.041,0.094806276,2.312348189,2.655886475,68,intermediate_2,Siletz
22,2207,23,0.041,0.104168925,2.540705488,2.918170099,4,intermediate_2,Siletz
22,2207,24,0.041,0.105516338,2.573569207,2.955916277,4,intermediate_2,Siletz
22,2208,20,0.0229,0.063324341,2.765255066,2.698149001,7,intermediate_2,Siletz
22,2208,21,0.0229,0.075878143,3.313456017,3.233046438,74,intermediate_2,Siletz
22,2208,22,0.0229,0.063829085,2.787296288,2.719655336,6,intermediate_2,Siletz
22,2208,23,0.0229,0.072704167,3.174854454,3.097808401,5,intermediate_2,Siletz
22,2208,24,0.0229,0.087282856,3.811478437,3.718983056,5,intermediate_2,Siletz
22,2209,20,0.0236,0.126284362,5.3510323,5.265380138,7,intermediate_2,Siletz
22,2209,21,0.0236,0.062121063,2.632248419,2.59011491,67,intermediate_2,Siletz
22,2209,22,0.0236,0.067848811,2.874949633,2.828931288,6,intermediate_2,Siletz
22,2209,23,0.0236,0.066624319,2.823064356,2.777876521,5,intermediate_2,Siletz
22,2209,24,0.0236,0.068749002,2.913093322,2.866464424,5,intermediate_2,Siletz
22,2210,20,0.0151,0.073032062,4.836560411,4.199784046,5,intermediate_2,Siletz
22,2210,21,0.0151,0.061342554,4.062420796,3.527566825,41,intermediate_2,Siletz
22,2210,22,0.0151,0.06816445,4.514201987,3.919866987,6,intermediate_2,Siletz
22,2210,24,0.0151,0.084931787,5.624621672,4.884090006,4,intermediate_2,Siletz
25,2501,23,0.0163,0.086067385,5.280207648,4.684252839,6,hot,Siletz
25,2501,24,0.0163,0.092291521,5.662056503,5.023004021,74,hot,Siletz
25,2501,25,0.0163,0.100658078,6.175342196,5.478357318,15,hot,Siletz
25,2501,26,0.0163,0.118020124,7.24049842,6.423293843,8,hot,Siletz
25,2502,23,0.0223,0.088242274,3.957052646,3.83242785,6,hot,Siletz
25,2502,24,0.0223,0.09739985,4.367706292,4.230148227,74,hot,Siletz
25,2502,25,0.0223,0.10144799,4.549237202,4.405961939,15,hot,Siletz
25,2502,26,0.0223,0.128614339,5.767459165,5.585816795,8,hot,Siletz
25,2503,23,0.0354,0.133774934,3.778952938,4.165519715,6,hot,Siletz
25,2503,24,0.0354,0.158447351,4.475913859,4.93377603,74,hot,Siletz
25,2503,25,0.0354,0.170685307,4.821618836,5.314844787,15,hot,Siletz
25,2503,26,0.0354,0.213255454,6.02416536,6.640405421,8,hot,Siletz
25,2504,24,0.04,0.113105596,2.827639889,3.225356279,9,hot,Siletz
25,2504,25,0.04,0.125445397,3.136134925,3.577242107,80,hot,Siletz
25,2504,26,0.04,0.142204391,3.555109778,4.055147082,9,hot,Siletz
25,2504,27,0.04,0.16935934,4.2339835,4.829506516,3,hot,Siletz
25,2506,24,0.0171,0.07057681,4.127298824,3.710920259,9,hot,Siletz
25,2506,25,0.0171,0.075844074,4.435325947,3.987872363,80,hot,Siletz
25,2506,26,0.0171,0.089107193,5.210946985,4.685245619,9,hot,Siletz
25,2506,27,0.0171,0.095049349,5.558441462,4.997683451,3,hot,Siletz
25,2507,24,0.0226,0.091287643,4.039276254,3.926727075,9,hot,Siletz
25,2507,25,0.0226,0.100689159,4.455272542,4.331132168,80,hot,Siletz
25,2507,26,0.0226,0.099980051,4.423896067,4.300629958,9,hot,Siletz
25,2507,27,0.0226,0.129955547,5.750245457,5.590022347,3,hot,Siletz
25,2508,23,0.0188,0.100814469,5.362471733,4.951149172,7,hot,Siletz
25,2508,24,0.0188,0.113992068,6.063407857,5.598320753,82,hot,Siletz
25,2508,25,0.0188,0.119420771,6.352168665,5.864932478,11,hot,Siletz
25,2508,26,0.0188,0.147777936,7.860528511,7.257595222,3,hot,Siletz
25,2509,23,0.0221,0.097469603,4.410389295,4.260725541,7,hot,Siletz
25,2509,24,0.0221,0.105954239,4.794309461,4.631617621,82,hot,Siletz
25,2509,25,0.0221,0.117549165,5.318966742,5.13847099,11,hot,Siletz
25,2509,26,0.0221,0.135761827,6.14306911,5.934607969,3,hot,Siletz
25,2510,23,0.0183,0.067865997,3.708524426,3.398319805,7,hot,Siletz
25,2510,24,0.0183,0.078368763,4.282446062,3.924234977,81,hot,Siletz
25,2510,25,0.0183,0.084721418,4.629585708,4.24233765,11,hot,Siletz
25,2510,26,0.0183,0.103669904,5.665022077,5.191163521,3,hot,Siletz
