min_start,min_start_real,temp,DateTime_start,bw,mo2,mo2_unscaled,ID,mo2_scaled,mmr,percent_mmr,aas,fas,mo2_recovered,percent_aas,fas_available,rmr,mo2_minus_rmr,ln_mo2_minus_rmr,mmr_50,B_20,B_30,Bebt_20,ln_mo2_minus_Bebt_20,Bebt_30,ln_mo2_minus_Bebt_30,A_20,A_30,beta_20,beta_30,alpha_20,alpha_30,aas_80_mo2,aas_80_time,fas_3_mo2,time_fas_3,time_round
34.5,46.5,25,8/10/2022 11:39,0.0177,6.166452881,0.109146216,H10,5.598152559,7.338083709,76.28902559,3.461479867,1.892915554,1.73993115,50.26552853,1.310804526,3.876603842,1.721548717,0.543224303,3.669041855,2.668813522,2.014733644,,,,,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.568899815,,2.446027903,,50
44.5,56.5,25,8/10/2022 11:49,0.0177,4.685662034,0.082936218,H10,4.253831402,7.338083709,57.96924061,3.461479867,1.892915554,3.084252307,89.10213046,1.725052785,3.876603842,0.37722756,-0.974906666,3.669041855,2.668813522,2.014733644,,,,,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.568899815,,2.446027903,,60
9.41,0,25,8/10/2022 11:00,0.0131,10.52651679,0.13789737,H11,8.898377422,8.898377422,100,5.293483332,2.46841577,0,0,1,3.60489409,5.293483332,1.666476504,4.449188711,2.668813522,2.014733644,2.668813522,0.964955101,2.014733644,1.187462157,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.663590756,66.8,2.966125807,,0
4.5,8.5,25,8/10/2022 11:09,0.0131,7.640060153,0.100084788,H11,6.375430831,8.898377422,71.64711641,5.293483332,2.46841577,2.522946591,47.66136838,1.395729584,3.60489409,2.770536741,1.019041071,4.449188711,2.668813522,2.014733644,2.416848696,,1.901729053,-0.14063348,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.663590756,,2.966125807,,10
14.5,18.5,25,8/10/2022 11:19,0.0131,6.85573145,0.089810082,H11,5.720928996,8.898377422,64.29182225,5.293483332,2.46841577,3.177448426,60.02566225,1.555407772,3.60489409,2.116034906,0.74954401,4.449188711,2.668813522,2.014733644,,,1.776870196,-1.08126942,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.663590756,,2.966125807,,20
24.5,28.5,25,8/10/2022 11:29,0.0131,6.490558168,0.085026312,H11,5.41620142,8.898377422,60.86729258,5.293483332,2.46841577,3.482176002,65.78231731,1.642918483,3.60489409,1.81130733,0.594048866,4.449188711,2.668813522,2.014733644,,,,,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.663590756,,2.966125807,,30
34.5,38.5,25,8/10/2022 11:39,0.0131,6.158726794,0.080679321,H11,5.139296798,8.898377422,57.75543736,5.293483332,2.46841577,3.759080624,71.0133647,1.731438711,3.60489409,1.534402708,0.42814119,4.449188711,2.668813522,2.014733644,,,,,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.663590756,,2.966125807,,40
44.5,48.5,25,8/10/2022 11:49,0.0131,5.485537786,0.071860545,H11,4.577538138,8.898377422,51.44239136,5.293483332,2.46841577,4.320839284,81.62563312,1.943922072,3.60489409,0.972644048,-0.027737093,4.449188711,2.668813522,2.014733644,,,,,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.663590756,,2.966125807,,50
54.5,58.5,25,8/10/2022 11:59,0.0131,5.850711069,0.076644315,H11,4.882265713,8.898377422,54.86692103,5.293483332,2.46841577,4.016111709,75.86897808,1.822591793,3.60489409,1.277371623,0.244804547,4.449188711,2.668813522,2.014733644,,,,,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.663590756,,2.966125807,,60
8.08,0,25,8/10/2022 10:58,0.0152,10.23287461,0.155539694,H12,8.991094926,8.991094926,100,5.591339754,2.644630119,0,0,1,3.399755172,5.591339754,1.721218928,4.495547463,2.668813522,2.014733644,2.668813522,1.07244839,2.014733644,1.274414337,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.518023123,64,2.997031642,,0
4.5,8.5,25,8/10/2022 11:09,0.0152,7.481073947,0.113712324,H12,6.508140945,8.991094926,72.38429801,5.591339754,2.644630119,2.482953981,44.40713836,1.38151509,3.399755172,3.108385773,1.134103547,4.495547463,2.668813522,2.014733644,2.416848696,-0.368838512,1.901729053,0.187853494,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.518023123,,2.997031642,,10
14.5,18.5,25,8/10/2022 11:19,0.0152,6.702648947,0.101880264,H12,5.830952128,8.991094926,64.85252549,5.591339754,2.644630119,3.160142798,56.51852574,1.541959997,3.399755172,2.431196956,0.888383711,4.495547463,2.668813522,2.014733644,,,1.776870196,-0.42414842,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.518023123,,2.997031642,,20
24.5,28.5,25,8/10/2022 11:29,0.0152,6.211012105,0.094407384,H12,5.403253928,8.991094926,60.09561653,5.591339754,2.644630119,3.587840998,64.16782302,1.664014878,3.399755172,2.003498756,0.69489503,4.495547463,2.668813522,2.014733644,,,,,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.518023123,,2.997031642,,30
34.5,38.5,25,8/10/2022 11:39,0.0152,5.719375263,0.086934504,H12,4.975555728,8.991094926,55.33870757,5.591339754,2.644630119,4.015539198,71.81712031,1.807053406,3.399755172,1.575800556,0.454763433,4.495547463,2.668813522,2.014733644,,,,,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.518023123,,2.997031642,,40
44.5,48.5,25,8/10/2022 11:49,0.0152,5.054299868,0.076825358,H12,4.396975107,8.991094926,48.90366683,5.591339754,2.644630119,4.594119819,82.1649197,2.04483644,3.399755172,0.997219935,-0.002783937,4.495547463,2.668813522,2.014733644,,,,,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.518023123,,2.997031642,,50
54.5,58.5,25,8/10/2022 11:59,0.0152,4.781168289,0.072673758,H12,4.159364996,8.991094926,46.26093964,5.591339754,2.644630119,4.83172993,86.4145293,2.161650861,3.399755172,0.759609824,-0.274950367,4.495547463,2.668813522,2.014733644,,,,,2.767211128,3.696217502,-0.01667,-0.006791,-0.040661,-0.07369,4.518023123,,2.997031642,,60
8.03,0,22,8/11/2022 12:12,0.0421,9.22765019,0.388484073,I01,10.56671673,10.56671673,100,7.140449335,3.084031546,0,0,1,3.426267395,7.140449335,1.965775706,5.283358365,3.725425226,2.951005619,3.725425226,1.228184553,2.951005619,1.43256796,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.854357262,66.5,3.52223891,218.1,0
4.5,8.5,22,11/8/2022 12:20,0.0421,8.112972185,0.341556129,I01,9.387625834,10.56671673,88.84146393,7.140449335,3.084031546,1.179090896,16.51283891,1.125600542,3.426267395,5.961358439,1.785298381,5.283358365,3.725425226,2.951005619,3.373704841,0.950751518,2.785486378,1.15558226,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.854357262,,3.52223891,,10
14.5,18.5,22,11/8/2022 12:30,0.0421,6.382696746,0.268711533,I01,7.385501576,10.56671673,69.89400552,7.140449335,3.084031546,3.181215154,44.55203034,1.430737861,3.426267395,3.959234181,1.376050618,5.283358365,3.725425226,2.951005619,,,2.602604046,0.305003783,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.854357262,,3.52223891,,20
24.5,28.5,22,11/8/2022 12:40,0.0421,5.745252399,0.241875126,I01,6.647906416,10.56671673,62.91364276,7.140449335,3.084031546,3.918810314,54.88184469,1.589480367,3.426267395,3.221639021,1.169890243,5.283358365,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.854357262,,3.52223891,,30
34.5,38.5,22,11/8/2022 12:50,0.0421,5.313169026,0.223684416,I01,6.147937115,10.56671673,58.1820945,7.140449335,3.084031546,4.418779615,61.8837752,1.718741837,3.426267395,2.72166972,1.00124556,5.283358365,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.854357262,,3.52223891,,40
44.5,48.5,22,11/8/2022 13:00,0.0421,5.167522945,0.217552716,I01,5.979408137,10.56671673,56.5871906,7.140449335,3.084031546,4.587308593,64.2439765,1.767184391,3.426267395,2.553140742,0.937324265,5.283358365,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.854357262,,3.52223891,,50
54.5,58.5,22,11/8/2022 13:10,0.0421,5.127713017,0.215876718,I01,5.93334355,10.56671673,56.1512502,7.140449335,3.084031546,4.63337318,64.88909819,1.780904247,3.426267395,2.507076155,0.919117196,5.283358365,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.854357262,,3.52223891,,60
8.16,0,22,8/11/2022 12:12,0.0165,10.62680364,0.17534226,I02,9.538587741,9.538587741,100,6.474835528,3.113367883,0,0,1,3.063752213,6.474835528,1.867923206,4.769293871,3.725425226,2.951005619,3.725425226,1.011386453,2.951005619,1.259548441,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.358719319,71.2,3.179529247,205.9,0
4.5,8.5,22,11/8/2022 12:20,0.0165,10.14685909,0.167423175,I02,9.032415999,9.538587741,94.69343098,6.474835528,3.113367883,0.506171742,7.817522774,1.056039463,3.063752213,5.968663786,1.786523081,4.769293871,3.725425226,2.951005619,3.373704841,0.953570695,2.785486378,1.157879883,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.358719319,,3.179529247,,10
14.5,18.5,22,11/8/2022 12:30,0.0165,7.783667576,0.128430515,I02,6.928776965,9.538587741,72.63944258,6.474835528,3.113367883,2.609810776,40.30698177,1.376662547,3.063752213,3.865024752,1.351968086,4.769293871,3.725425226,2.951005619,,,2.602604046,0.233031073,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.358719319,,3.179529247,,20
24.5,28.5,22,11/8/2022 12:40,0.0165,7.046744848,0.11627129,I02,6.272791446,9.538587741,65.76226603,6.474835528,3.113367883,3.265796295,50.4382896,1.520628866,3.063752213,3.209039233,1.165971588,4.769293871,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.358719319,,3.179529247,,30
34.5,38.5,22,11/8/2022 12:50,0.0165,7.090834242,0.116998765,I02,6.312038443,9.538587741,66.17372104,6.474835528,3.113367883,3.226549298,49.83214298,1.511173898,3.063752213,3.24828623,1.178127543,4.769293871,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.358719319,,3.179529247,,40
44.5,48.5,22,11/8/2022 13:00,0.0165,6.840154545,0.11286255,I02,6.088891232,9.538587741,63.83430543,6.474835528,3.113367883,3.449696509,53.27851949,1.566555778,3.063752213,3.025139019,1.106957047,4.769293871,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.358719319,,3.179529247,,50
54.5,58.5,22,11/8/2022 13:10,0.0165,6.515152727,0.10750002,I02,5.799584798,9.538587741,60.80129423,6.474835528,3.113367883,3.739002943,57.74668603,1.644701832,3.063752213,2.735832585,1.006435808,4.769293871,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.358719319,,3.179529247,,60
0.66,0,22,8/11/2022 12:04,0.0321,13.17953869,0.423063192,I03,14.06459127,14.06459127,100,10.78990833,4.294947488,0,0,1,3.274682941,10.78990833,2.378611283,7.032295635,3.725425226,2.951005619,3.725425226,1.95507985,2.951005619,2.059098864,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,5.432664606,46.6,4.68819709,66.8,0
8,8,22,8/11/2022 12:12,0.0321,8.661407259,0.278031173,I03,9.289378659,14.06459127,66.04798165,10.78990833,4.294947488,4.775212611,44.25628528,1.514050809,3.274682941,6.014695718,1.794205761,7.032295635,3.725425226,2.951005619,3.393442864,0.963652392,2.794960572,1.169299103,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,5.432664606,,4.68819709,,10
4.5,16.5,22,11/8/2022 12:20,0.0321,6.579516885,0.211202492,I03,7.056546576,14.06459127,50.17242551,10.78990833,4.294947488,7.008044694,64.9499929,1.993126683,3.274682941,3.781863635,1.330216913,7.032295635,3.725425226,2.951005619,,,2.638193757,0.134242283,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,5.432664606,,4.68819709,,20
14.5,26.5,22,11/8/2022 12:30,0.0321,5.405610093,0.173520084,I03,5.797528917,14.06459127,41.22074227,10.78990833,4.294947488,8.267062353,76.61846701,2.425963108,3.274682941,2.522845976,0.92538762,7.032295635,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,5.432664606,,4.68819709,,30
24.5,36.5,22,11/8/2022 12:40,0.0321,5.133919875,0.164798828,I03,5.50614055,14.06459127,39.14895532,10.78990833,4.294947488,8.55845072,79.31903089,2.554346578,3.274682941,2.231457609,0.802655008,7.032295635,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,5.432664606,,4.68819709,,40
34.5,46.5,22,11/8/2022 12:50,0.0321,5.248619283,0.168480679,I03,5.629155922,14.06459127,40.02360122,10.78990833,4.294947488,8.435435348,78.17893434,2.498525794,3.274682941,2.354472981,0.856316915,7.032295635,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,5.432664606,,4.68819709,,50
44.5,56.5,22,11/8/2022 13:00,0.0321,5.752271433,0.184647913,I03,6.169323979,14.06459127,43.86422515,10.78990833,4.294947488,7.895267291,73.17270036,2.279762145,3.274682941,2.894641038,1.06286111,7.032295635,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,5.432664606,,4.68819709,,60
9.15,0,22,8/11/2022 11:57,0.0342,10.64144094,0.36393728,I05,11.54470458,11.54470458,100,8.657457668,3.998516556,0,0,1,2.887246912,8.657457668,2.158421108,5.77235229,3.725425226,2.951005619,3.725425226,1.595751163,2.951005619,1.741597473,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.618738446,56.9,3.84823486,86.6,0
4.5,8.5,22,8/11/2022 12:05,0.0342,9.544757895,0.32643072,I05,10.42003132,11.54470458,90.25810268,8.657457668,3.998516556,1.12467326,12.99080288,1.10793377,2.887246912,7.532784408,2.019264749,5.77235229,3.725425226,2.951005619,3.373704841,1.425293792,2.785486378,1.55757562,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.618738446,,3.84823486,,10
14.5,18.5,22,8/11/2022 12:15,0.0342,6.787383392,0.232128512,I05,7.409800046,11.54470458,64.18353968,8.657457668,3.998516556,4.134904534,47.76118686,1.558031864,2.887246912,4.522553134,1.509076687,5.77235229,3.725425226,2.951005619,,,2.602604046,0.652298669,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.618738446,,3.84823486,,20
24.5,28.5,22,8/11/2022 12:25,0.0342,6.033564444,0.206347904,I05,6.586854391,11.54470458,57.05520089,8.657457668,3.998516556,4.957850189,57.26681411,1.752688597,2.887246912,3.699607479,1.308226727,5.77235229,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.618738446,,3.84823486,,30
34.5,38.5,22,8/11/2022 12:35,0.0342,5.53885193,0.189428736,I05,6.046775748,11.54470458,52.3770505,8.657457668,3.998516556,5.497928832,63.50511943,1.909233129,2.887246912,3.159528836,1.150422914,5.77235229,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.618738446,,3.84823486,,40
44.5,48.5,22,8/11/2022 12:45,0.0342,5.663584561,0.193694592,I05,6.182946612,11.54470458,53.55655979,8.657457668,3.998516556,5.361757968,61.93224586,1.867184905,2.887246912,3.2956997,1.192618497,5.77235229,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.618738446,,3.84823486,,50
54.5,58.5,22,8/11/2022 12:55,0.0342,5.108614737,0.174714624,I05,5.577084943,11.54470458,48.30859814,8.657457668,3.998516556,5.967619637,68.93039349,2.070024878,2.887246912,2.689838031,0.98948098,5.77235229,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.618738446,,3.84823486,,60
8.82,0,22,8/11/2022 11:57,0.0198,11.75065727,0.232663014,I06,11.05937812,11.05937812,100,8.004715719,3.620491127,0,0,1,3.054662401,8.004715719,2.080030833,5.52968906,3.725425226,2.951005619,3.725425226,1.453787223,2.951005619,1.620122647,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.655605545,60.6,3.686459373,109.1,0
4.5,8.5,22,8/11/2022 12:05,0.0198,8.876109394,0.175746966,I06,8.315065927,11.05937812,75.18565545,8.004715719,3.620491127,2.744312193,34.28369338,1.330040942,3.054662401,5.260403526,1.66020774,5.52968906,3.725425226,2.951005619,3.373704841,0.634828574,2.785486378,0.90620692,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.655605545,,3.686459373,,10
14.5,18.5,22,8/11/2022 12:15,0.0198,6.411163636,0.12694104,I06,6.005925112,11.05937812,54.30617389,8.004715719,3.620491127,5.053453008,63.13094912,1.841411259,3.054662401,2.951262711,1.082233116,5.52968906,3.725425226,2.951005619,,,2.602604046,-1.053661873,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.655605545,,3.686459373,,20
24.5,28.5,22,8/11/2022 12:25,0.0198,6.262407879,0.123995676,I06,5.866571947,11.05937812,53.04612868,8.004715719,3.620491127,5.192806173,64.87183749,1.885151707,3.054662401,2.811909546,1.033863806,5.52968906,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.655605545,,3.686459373,,30
34.5,38.5,22,8/11/2022 12:35,0.0198,5.513391212,0.109165146,I06,5.164899324,11.05937812,46.70153483,8.004715719,3.620491127,5.894478796,73.63757818,2.141257249,3.054662401,2.110236923,0.746800227,5.52968906,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.655605545,,3.686459373,,40
44.5,48.5,22,8/11/2022 12:45,0.0198,6.125175455,0.121278474,I06,5.738013747,11.05937812,51.8836926,8.004715719,3.620491127,5.321364373,66.47786829,1.927387875,3.054662401,2.683351346,0.987066516,5.52968906,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.655605545,,3.686459373,,50
54.5,58.5,22,8/11/2022 12:55,0.0198,6.104223939,0.120863634,I06,5.71838654,11.05937812,51.70622145,8.004715719,3.620491127,5.34099158,66.72306385,1.934003244,3.054662401,2.663724139,0.979725196,5.52968906,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.655605545,,3.686459373,,60
0.07,0,22,8/11/2022 11:48,0.0166,7.519801446,0.124828704,I07,6.760363903,6.760363903,100,4.135758955,2.575764367,0,0,1,2.624604948,4.135758955,1.419670856,3.380181952,3.725425226,2.951005619,3.725425226,-0.890784478,2.951005619,0.169534598,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,3.451756739,94.8,2.253454634,,0
8,8,22,8/11/2022 11:56,0.0166,6.28402988,0.104314896,I07,5.60331843,6.760363903,82.88486404,4.135758955,2.575764367,1.157045473,27.97661773,1.2064929,2.624604948,2.978713482,1.09149149,3.380181952,3.725425226,2.951005619,3.393442864,,2.794960572,-1.694163306,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,3.451756739,,2.253454634,,10
4.5,16.5,22,8/11/2022 12:05,0.0166,7.042771084,0.11691,I07,6.279869728,6.760363903,92.89248062,4.135758955,2.575764367,0.480494175,11.6180411,1.076513398,2.624604948,3.65526478,1.296168534,3.380181952,3.725425226,2.951005619,,,2.638193757,0.016926951,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,3.451756739,,2.253454634,,20
14.5,26.5,22,8/11/2022 12:15,0.0166,5.905911325,0.098038128,I07,5.266159202,6.760363903,77.89756997,4.135758955,2.575764367,1.494204701,36.1289117,1.283737093,2.624604948,2.641554254,0.971367476,3.380181952,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,3.451756739,,2.253454634,,30
24.5,36.5,22,8/11/2022 12:25,0.0166,5.527792771,0.09176136,I07,4.928999974,6.760363903,72.9102759,4.135758955,2.575764367,1.831363929,44.28120567,1.37154878,2.624604948,2.304395026,0.83481818,3.380181952,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,3.451756739,,2.253454634,,40
34.5,46.5,22,8/11/2022 12:35,0.0166,4.643846747,0.077087856,I07,4.140806546,6.760363903,61.25123744,4.135758955,2.575764367,2.619557357,63.33921743,1.632620077,2.624604948,1.516201598,0.416208259,3.380181952,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,3.451756739,,2.253454634,,50
44.5,56.5,22,8/11/2022 12:45,0.0166,4.968127229,0.082470912,I07,4.429959659,6.760363903,65.5284201,4.135758955,2.575764367,2.330404244,56.34768054,1.52605541,2.624604948,1.805354711,0.590757088,3.380181952,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,3.451756739,,2.253454634,,60
0.03,0,22,8/11/2022 11:48,0.0133,14.32857271,0.190570017,I08,12.16017867,12.16017867,100,9.067515907,3.931944606,0,0,1,3.092662763,9.067515907,2.204698346,6.080089335,3.725425226,2.951005619,3.725425226,1.67561709,2.951005619,1.81099172,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.906165944,54.6,4.05339289,86.9,0
8,8,22,8/11/2022 11:56,0.0133,10.25832789,0.136435761,I08,8.596701233,12.16017867,70.69551744,9.067515907,3.931944606,3.563477437,39.29937894,1.414516841,3.092662763,5.50403847,1.70548209,6.080089335,3.725425226,2.951005619,3.393442864,0.746970186,2.794960572,0.996608318,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.906165944,,4.05339289,,10
4.5,16.5,22,8/11/2022 12:05,0.0133,7.505294211,0.099820413,I08,6.289599305,12.16017867,51.72291851,9.067515907,3.931944606,5.870579365,64.74297288,1.933378913,3.092662763,3.196936542,1.162193021,6.080089335,3.725425226,2.951005619,,,2.638193757,-0.582066046,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.906165944,,4.05339289,,20
14.5,26.5,22,8/11/2022 12:15,0.0133,6.322301278,0.084086607,I08,5.298225574,12.16017867,43.5702938,9.067515907,3.931944606,6.861953096,75.6762179,2.295141741,3.092662763,2.205562811,0.790982719,6.080089335,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.906165944,,4.05339289,,30
24.5,36.5,22,8/11/2022 12:25,0.0133,6.728077218,0.089483427,I08,5.638274611,12.16017867,46.36670861,9.067515907,3.931944606,6.521904059,71.92602832,2.156719832,3.092662763,2.545611848,0.934371033,6.080089335,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.906165944,,4.05339289,,40
34.5,46.5,22,8/11/2022 12:35,0.0133,5.676181128,0.075493209,I08,4.756762876,12.16017867,39.11754099,9.067515907,3.931944606,7.403415794,81.64767363,2.556397909,3.092662763,1.664100113,0.509284505,6.080089335,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.906165944,,4.05339289,,50
44.5,56.5,22,8/11/2022 12:45,0.0133,6.913797744,0.09195351,I08,5.793912439,12.16017867,47.64660615,9.067515907,3.931944606,6.366266231,70.2095954,2.098785371,3.092662763,2.701249676,0.993714509,6.080089335,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.906165944,,4.05339289,,60
8.55,0,22,8/11/2022 11:40,0.0143,9.774581818,0.13977652,I09,8.453200182,8.453200182,100,5.092432123,2.515258427,0,0,1,3.360768059,5.092432123,1.62775554,4.226600091,3.725425226,2.951005619,3.725425226,0.312623603,2.951005619,0.761472198,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.379254484,83.6,2.817733394,,0
4.5,8.5,22,8/11/2022 11:48,0.0143,9.462257902,0.135310288,I09,8.092182506,8.453200182,95.7292189,5.092432123,2.515258427,0.361017676,7.089297752,1.044613141,3.360768059,4.731414447,1.554224195,4.226600091,3.725425226,2.951005619,3.373704841,0.305799166,2.785486378,0.66573902,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.379254484,,2.817733394,,10
14.5,18.5,22,8/11/2022 11:58,0.0143,6.772801958,0.096851068,I09,5.792142857,8.453200182,68.52011939,5.092432123,2.515258427,2.661057325,52.25513587,1.459425361,3.360768059,2.431374798,0.888456858,4.226600091,3.725425226,2.951005619,,,2.602604046,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.379254484,,2.817733394,,20
24.5,28.5,22,8/11/2022 12:08,0.0143,6.083086643,0.086988139,I09,5.20229398,8.453200182,61.54230194,5.092432123,2.515258427,3.250906202,63.83798789,1.624898596,3.360768059,1.841525921,0.610594533,4.226600091,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.379254484,,2.817733394,,30
34.5,38.5,22,8/11/2022 12:18,0.0143,5.131655455,0.073382673,I09,4.388624039,8.453200182,51.91671728,5.092432123,2.515258427,4.064576143,79.81601021,1.926161846,3.360768059,1.02785598,0.02747506,4.226600091,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.379254484,,2.817733394,,40
44.5,48.5,22,8/11/2022 12:28,0.0143,5.59001972,0.079937282,I09,4.780620044,8.453200182,56.55396703,5.092432123,2.515258427,3.672580138,72.11839155,1.768222554,3.360768059,1.419851985,0.35055263,4.226600091,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.379254484,,2.817733394,,50
54.5,58.5,22,8/11/2022 12:38,0.0143,5.299384965,0.075781205,I09,4.532067372,8.453200182,53.61362886,5.092432123,2.515258427,3.92113281,76.999216,1.865197379,3.360768059,1.171299313,0.158113657,4.226600091,3.725425226,2.951005619,,,,,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.379254484,,2.817733394,,60
8.15,0,22,8/11/2022 11:40,0.0117,12.77190692,0.149431311,I10,10.48382268,10.48382268,100,7.639571013,3.685968721,0,0,1,2.844251667,7.639571013,2.033341451,5.24191134,3.725425226,2.951005619,3.725425226,1.364597116,2.951005619,1.54512665,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.37216587,63.1,3.49460756,108.2,0
4.5,8.5,22,8/11/2022 11:48,0.0117,9.213803077,0.107801496,I10,7.44916793,10.48382268,71.05392908,7.639571013,3.685968721,3.03465475,39.72284235,1.407381707,2.844251667,4.604916263,1.527124486,5.24191134,3.725425226,2.951005619,3.373704841,0.20799858,2.785486378,0.598523202,2.959765375,3.966682091,-0.01667,-0.006791,-0.04068,-0.082,4.37216587,,3.49460756,,10
