population,min_start,min_start_real,DateTime,bw,mo2,mo2_unscaled,mo2_scaled,mmr,ID,temp,percent_mmr,aas,fas,mo2_recovered,percent_aas,fas_available,rmr,ln_mo2_minus_rmr,B,beta,A,alpha
North Umpqua,24.5,30.5,8/12/2022 9:57,0.0118,5.102850169,0.060213632,4.135390982,8.729310268,C12,19,47.3736281,6.387785201,3.728044765,4.593919286,71.91724739,2.110879069,2.341525067,0.58437302,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,34.5,40.5,8/12/2022 10:07,0.0118,4.738109153,0.055909688,3.839801916,8.729310268,C12,19,43.98746062,6.387785201,3.728044765,4.889508352,76.54465825,2.273375153,2.341525067,0.40431568,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,44.5,50.5,8/12/2022 10:17,0.0118,5.185665763,0.061190856,4.202505407,8.729310268,C12,19,48.14246805,6.387785201,3.728044765,4.526804861,70.86657924,2.077168123,2.341525067,0.621103413,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,54.5,60.5,8/12/2022 10:27,0.0118,4.301124746,0.050753272,3.485666225,8.729310268,C12,19,39.93060296,6.387785201,3.728044765,5.243644043,82.0886094,2.504344852,2.341525067,0.134654275,3.005307824,-0.01667,4.708032064,-0.059527
Siletz,0,0,8/14/2021 11:14,0.0442,11.58291131,0.51196468,13.43269392,13.43269392,A01,16,100,11.42800529,6.700638556,0,0,1,2.004688629,2.436066947,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,12,11,8/14/2021 11:25,0.0442,5.498781538,0.243046144,6.450026499,13.43269392,A01,16,48.01737118,11.42800529,6.700638556,6.982667421,61.10136672,2.082579649,2.004688629,1.491855877,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,20,19,8/14/2021 11:33,0.0442,4.351976833,0.192357376,5.104833807,13.43269392,A01,16,38.00305313,11.42800529,6.700638556,8.327860113,72.87238588,2.631367529,2.004688629,1.131448942,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,30.5,29,8/14/2021 11:43,0.0442,3.879195566,0.171460444,4.550265185,13.43269392,A01,16,33.87455422,11.42800529,6.700638556,8.882428735,77.72510171,2.952068368,2.004688629,0.934357169,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,40.5,39,8/14/2021 11:53,0.0442,3.9076819,0.17271954,4.583679426,13.43269392,A01,16,34.12330731,11.42800529,6.700638556,8.849014494,77.43271262,2.930548294,2.004688629,0.947398158,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,50.5,49,8/14/2021 12:03,0.0442,3.676115566,0.162484308,4.312053979,13.43269392,A01,16,32.1011854,11.42800529,6.700638556,9.120639941,79.80955302,3.115149761,2.004688629,0.836106332,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,0,0,8/14/2021 11:14,0.0391,12.52641463,0.489782812,13.60920836,13.60920836,A02,16,100,11.54978102,6.608248851,0,0,1,2.059427341,2.446666477,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,12,11,8/14/2021 11:25,0.0391,5.524196496,0.215996083,6.261168732,13.60920836,A02,16,46.00685482,11.54978102,6.608248851,7.348039628,63.62059692,2.17358914,2.059427341,1.435499056,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,20,19,8/14/2021 11:33,0.0391,4.264719054,0.166750515,4.83366687,13.60920836,A02,16,35.5176197,11.54978102,6.608248851,8.77554149,75.98015473,2.81550399,2.059427341,1.020376666,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,30.5,29,8/14/2021 11:43,0.0391,3.851970895,0.150612062,4.365854788,13.60920836,A02,16,32.08015244,11.54978102,6.608248851,9.243353572,80.03055258,3.11719217,2.059427341,0.835699768,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,40.5,39,8/14/2021 11:53,0.0391,3.662427826,0.143200928,4.15102515,13.60920836,A02,16,30.50159157,11.54978102,6.608248851,9.45818321,81.89058471,3.278517443,2.059427341,0.737928276,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,50.5,49,8/14/2021 12:03,0.0391,3.717322813,0.145347322,4.21324357,13.60920836,A02,16,30.9587704,11.54978102,6.608248851,9.39596479,81.35188688,3.230102446,2.059427341,0.767241259,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,0,0,8/14/2021 11:25,0.0363,11.92599777,0.432913719,12.24524777,12.24524777,A03,16,100,10.5317325,7.146272898,0,0,1,1.713515275,2.354392842,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,8,8,8/14/2021 11:33,0.0363,5.689317769,0.206522235,6.315545145,12.24524777,A03,16,51.57547862,10.5317325,7.146272898,5.929702625,56.30320201,1.938905904,1.713515275,1.526497482,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,18.5,18,8/14/2021 11:43,0.0363,4.359788512,0.158260323,4.839673629,12.24524777,A03,16,39.52287222,10.5317325,7.146272898,7.405574141,70.31677021,2.530180485,1.713515275,1.139804888,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,28.5,28,8/14/2021 11:53,0.0363,4.041752645,0.146715621,4.48663132,12.24524777,A03,16,36.63977573,10.5317325,7.146272898,7.75861645,73.66894716,2.729274348,1.713515275,1.019971614,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,38.5,38,8/14/2021 12:03,0.0363,3.882734711,0.14094327,4.310110166,12.24524777,A03,16,35.19822748,10.5317325,7.146272898,7.935137604,75.34503562,2.841052154,1.713515275,0.954200929,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,48.5,48,8/14/2021 12:13,0.0363,4.008038595,0.145491801,4.449206341,12.24524777,A03,16,36.33414713,10.53350617,7.146272898,7.796041429,74.01183711,2.752231933,1.713515275,1.006384079,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,0,0,8/14/2021 11:23,0.0226,9.707845841,0.219397316,9.575188317,9.575188317,A04,16,100,8.108139146,6.526835301,0,0,1,1.467049171,2.09286839,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,14.7,14,8/14/2021 11:37,0.0226,8.983556283,0.203028372,8.733241173,9.575188317,A04,16,91.20699128,8.108139146,6.526835301,0.841947144,10.38397503,1.096407179,1.467049171,1.983232358,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,20,19,8/14/2021 11:42,0.0226,3.608709027,0.081556824,3.508157044,9.575188317,A04,16,36.63799528,8.108139146,6.526835301,6.067031273,74.8264326,2.729406978,1.467049171,0.713492735,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,30.5,31,8/14/2021 11:54,0.0226,3.399429381,0.076827104,3.304708703,9.575188317,A04,16,34.51325022,8.108139146,6.526835301,6.270479614,77.3356192,2.897437922,1.467049171,0.608492768,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,40.5,41,8/14/2021 12:04,0.0226,3.283870619,0.074215476,3.192369836,9.575188317,A04,16,33.34002142,8.108139146,6.526835301,6.382818481,78.72112659,2.999398193,1.467049171,0.545412926,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,50.5,51,8/14/2021 12:14,0.0226,2.939924071,0.066442284,2.858006911,9.575188317,A04,16,29.84804911,8.108139146,6.526835301,6.717181406,82.84492021,3.350302716,1.467049171,0.329992531,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,0,0,8/14/2021 11:37,0.0163,15.21394387,0.247987285,12.79520055,12.79520055,A05,16,100,11.06790344,7.40764311,0,0,1,1.727297112,2.404049337,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,8,6,8/14/2021 11:42,0.0163,4.661131656,0.075976446,4.135049348,12.79520055,A05,16,32.31719059,11.06790344,7.40764311,8.660151202,78.24563386,3.09432838,1.727297112,0.87869363,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,18.5,17,8/14/2021 11:54,0.0163,3.644756564,0.059409532,3.233388234,12.79520055,A05,16,25.27032086,11.06790344,7.40764311,9.561812316,86.39226361,3.957211329,1.727297112,0.409517634,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,28.5,27,8/14/2021 12:04,0.0163,3.400167546,0.055422731,3.016404948,12.79520055,A05,16,23.57450308,11.06790344,7.40764311,9.778795602,88.35273686,4.241870959,1.727297112,0.253950379,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,38.5,37,8/14/2021 12:14,0.0163,3.334267914,0.054348567,2.957943131,12.79520055,A05,16,23.11759882,11.06790344,7.40764311,9.837257419,88.88094726,4.325708772,1.727297112,0.20753925,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,48,47,8/14/2021 12:23,0.0163,3.245556871,0.052902577,2.87924453,12.79520055,A05,16,22.50253537,11.06790344,7.40764311,9.91595602,89.59199973,4.443943686,1.727297112,0.141453917,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,0,0,8/14/2021 11:37,0.0217,14.66968908,0.318332253,13.14411595,13.14411595,A06,16,100,11.71413026,9.191781451,0,0,1,1.429985691,2.460795828,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,8,6,8/14/2021 11:42,0.0217,5.934646313,0.128781825,5.704011133,13.14411595,A06,16,43.3959283,11.71413026,9.191781451,7.440104817,63.51393276,2.304363656,1.429985691,1.45255611,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,18.5,17,8/14/2021 11:54,0.0217,4.507493917,0.097812618,4.332321444,13.14411595,A06,16,32.96015845,11.71413026,9.191781451,8.811794506,75.22363428,3.033965997,1.429985691,1.065515845,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,28.5,27,8/14/2021 12:04,0.0217,4.478175346,0.097176405,4.304142265,13.14411595,A06,16,32.74577219,11.71413026,9.191781451,8.839973685,75.46419144,3.053829344,1.429985691,1.055759266,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,40,38,8/14/2021 12:15,0.0217,7.778879032,0.168801675,7.476572362,13.14411595,A06,16,56.88151558,11.71413026,9.191781451,5.667543588,48.38211171,1.758040358,1.429985691,1.799493926,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,48,46,8/14/2021 12:23,0.0217,4.72029,0.102430293,4.536847739,13.14411595,A06,16,34.51618775,11.71413026,9.191781451,8.607268211,73.47765493,2.897191333,1.429985691,1.133613229,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,0,0,8/14/2021 11:45,0.0175,13.08169,0.228929575,11.09852583,11.09852583,A08,16,100,9.433253099,6.664689587,0,0,1,1.665272731,2.244241011,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,12,10,8/14/2021 11:55,0.0175,6.46722,0.11317635,5.852549372,11.09852583,A08,16,52.73267334,9.433253099,6.664689587,5.245976458,55.61153086,1.896357489,1.665272731,1.432050556,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,20,19,8/14/2021 12:04,0.0175,5.352832,0.09367456,4.844077295,11.09852583,A08,16,43.64613255,9.433253099,6.664689587,6.254448535,66.3021385,2.291153744,1.665272731,1.156505203,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,30,29,8/14/2021 12:14,0.0175,4.707288,0.08237754,4.259888396,11.09852583,A08,16,38.38247044,9.433253099,6.664689587,6.838637434,72.49500636,2.605356009,1.665272731,0.9534384,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,40,39,8/14/2021 12:24,0.0175,4.561216,0.07982128,4.127699667,11.09852583,A08,16,37.19142281,9.433253099,6.664689587,6.970826163,73.89631222,2.688791997,1.665272731,0.901147423,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,0,0,8/14/2021 11:56,0.0132,14.33762091,0.189256596,12.872919,12.872919,A10,16,100,,,,,1,,2.555125802,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,8,8,8/14/2021 12:04,0.0132,6.402763636,0.08451648,5.354327951,12.872919,A10,16,41.59373605,,,,,2.404208169,,1.677905197,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,18,18,8/14/2021 12:14,0.0132,5.192689091,0.068543496,4.342399926,12.872919,A10,16,33.73283034,,,,,2.96447108,,1.468427174,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,28,28,8/14/2021 12:24,0.0132,4.91436,0.064869552,4.109646491,12.872919,A10,16,31.92474443,,,,,3.132366501,,1.413337013,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,38,38,8/14/2021 12:34,0.0132,4.582276364,0.060486048,3.831940675,12.872919,A10,16,29.76745737,,,,,3.35937325,,1.343371379,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,48,48,8/14/2021 12:44,0.0132,5.287058182,0.069789168,4.421316327,12.872919,A10,16,34.34587235,,,,,2.911558018,,1.486437463,3.501130793,-0.012281,5.841864444,-0.11956
Siletz,0,0,8/17/2021 11:32,0.0163,14.25302423,0.232324295,12.60832132,12.60832132,2501,25,100,7.129963882,2.301478402,0,0,1,5.478357438,1.964306169,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,10,9,8/17/2021 11:41,0.0163,11.98466521,0.195350043,10.6320065,12.60832132,2501,25,84.32531366,7.129963882,2.301478402,1.97631482,27.71844083,1.185883523,5.478357438,1.639705019,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,20,19,8/17/2021 11:51,0.0163,9.706202147,0.158211095,8.61070397,12.60832132,2501,25,68.29381764,7.129963882,2.301478402,3.99761735,56.06784854,1.464261385,5.478357438,1.141782414,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,30,29,8/17/2021 12:01,0.0163,9.905757117,0.161463841,8.78773601,12.60832132,2501,25,69.69790654,7.129963882,2.301478402,3.82058531,53.58491815,1.434763323,5.478357438,1.196760429,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,40,39,8/17/2021 12:11,0.0163,9.424551779,0.153620194,8.360842294,12.60832132,2501,25,66.31209724,7.129963882,2.301478402,4.247479026,59.57223762,1.508020469,5.478357438,1.058652719,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,50,49,8/17/2021 12:21,0.0163,9.038071902,0.147320572,8.017982773,12.60832132,2501,25,63.59278582,7.129963882,2.301478402,4.590338547,64.38095091,1.572505414,5.478357438,0.932016564,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,0,0,8/17/2021 11:31,0.0223,12.49557022,0.278651216,11.46049232,11.46049232,2502,25,100,7.054530363,2.601132836,0,0,1,4.405961957,1.953670015,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,10,10,8/17/2021 11:41,0.0223,10.38794987,0.231651282,10.06078815,11.46049232,2502,25,87.78670121,7.054530363,2.601132836,1.39970417,19.8412098,1.139124704,4.405961957,1.732509374,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,20,20,8/17/2021 11:51,0.0223,7.885722915,0.175851621,7.637367208,11.46049232,2502,25,66.64083003,7.054530363,2.601132836,3.823125112,54.19389974,1.50058155,4.405961957,1.172917105,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,30,30,8/17/2021 12:01,0.0223,7.531400987,0.167950242,7.294204418,11.46049232,2502,25,63.64651897,7.054530363,2.601132836,4.166287902,59.05833114,1.571177837,4.405961957,1.060648172,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,40,40,8/17/2021 12:11,0.0223,7.427027085,0.165622704,7.193117705,11.46049232,2502,25,62.76447385,7.054530363,2.601132836,4.267374615,60.49126441,1.593257999,4.405961957,1.025021631,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,50,50,8/17/2021 12:21,0.0223,7.099256413,0.158313418,6.875669956,11.46049232,2502,25,59.99454268,7.054530363,2.601132836,4.584822364,64.9911777,1.666818273,4.405961957,0.904099925,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,0,0,8/17/2021 11:22,0.0354,11.76227203,0.41638443,12.62951464,12.62951464,2503,25,100,7.314669754,2.37627154,0,0,1,5.314844886,1.989881887,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,10,9,8/17/2021 11:31,0.0354,8.800519831,0.311538402,9.70076618,12.62951464,2503,25,76.81028493,7.314669754,2.37627154,2.92874846,40.03938057,1.301908984,5.314844886,1.478399705,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,20,19,8/17/2021 11:41,0.0354,7.971598136,0.282194574,8.787050207,12.62951464,2503,25,69.5755178,7.314669754,2.37627154,3.842464433,52.53093526,1.437287183,5.314844886,1.244789931,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,30,29,8/17/2021 11:51,0.0354,7.470671186,0.26446176,8.234881096,12.62951464,2503,25,65.20346451,7.314669754,2.37627154,4.394633544,60.07972597,1.533660838,5.314844886,1.071596017,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,40,39,8/17/2021 12:01,0.0354,7.392275254,0.261686544,8.148465677,12.62951464,2503,25,64.51923062,7.314669754,2.37627154,4.481048963,61.26112475,1.549925488,5.314844886,1.041555325,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,50,49,8/17/2021 12:11,0.0354,6.879819492,0.24354561,7.583588417,12.62951464,2503,25,60.0465547,7.314669754,2.37627154,5.045926223,68.98365056,1.665374483,5.314844886,0.819226168,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,0,0,8/17/2021 11:20,0.04,9.0562185,0.36224874,9.721861114,9.721861114,2504,25,100,6.144618922,2.717697207,0,0,1,3.577242192,1.815576727,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,10,9,8/17/2021 11:31,0.04,7.052901,0.28211604,8.044913575,9.721861114,2504,25,82.75075606,6.144618922,2.717697207,1.676947539,27.2913188,1.208448173,3.577242192,1.496867329,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,20,19,8/17/2021 11:41,0.04,5.4675785,0.21870314,6.23661051,9.721861114,2504,25,64.15037653,6.144618922,2.717697207,3.485250604,56.72037027,1.558837304,3.577242192,0.97808862,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,30,29,8/17/2021 11:51,0.04,5.0577395,0.20230958,5.769126373,9.721861114,2504,25,59.34178966,6.144618922,2.717697207,3.952734741,64.32839516,1.685153087,3.577242192,0.784761531,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,40,39,8/17/2021 12:01,0.04,5.01237175,0.20049487,5.717377507,9.721861114,2504,25,58.80949584,6.144618922,2.717697207,4.004483607,65.17057702,1.700405667,3.577242192,0.760869058,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,50,49,8/17/2021 12:11,0.04,4.8936,0.195744,5.581900139,9.721861114,2504,25,57.41596258,6.144618922,2.717697207,4.139960975,67.3753902,1.74167593,3.577242192,0.695473446,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,0,0,8/17/2021 11:11,0.0171,10.34825187,0.176955107,9.217206874,9.217206874,2506,25,100,5.229334706,2.311309512,0,0,1,3.987872168,1.654284063,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,10,9,8/17/2021 11:20,0.0171,9.277701579,0.158648697,8.341729594,9.217206874,2506,25,90.50170738,5.229334706,2.311309512,0.87547728,16.741657,1.10495153,3.987872168,1.471062217,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,20,20,8/17/2021 11:31,0.0171,7.119760877,0.121747911,6.401490661,9.217206874,2506,25,69.45152418,5.229334706,2.311309512,2.815716213,53.84463553,1.43985321,3.987872168,0.881127071,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,30,30,8/17/2021 11:41,0.0171,6.515922398,0.111422273,5.858569845,9.217206874,2506,25,63.56122766,5.229334706,2.311309512,3.358637029,64.22685136,1.573286163,3.987872168,0.626311451,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,40,40,8/17/2021 11:51,0.0171,6.754089766,0.115494935,6.072709928,9.217206874,2506,25,65.88449203,5.229334706,2.311309512,3.144496946,60.1318738,1.517807862,3.987872168,0.734691039,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,50,50,8/17/2021 12:01,0.0171,6.797392924,0.116235419,6.111644488,9.217206874,2506,25,66.30690372,5.229334706,2.311309512,3.105562386,59.38733244,1.508138586,3.987872168,0.753193904,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,0,0,8/17/2021 11:01,0.0226,10.90374124,0.246424552,10.35553751,10.35553751,2507,25,100,6.024405318,2.390953924,0,0,1,4.331132192,1.795818772,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,10,9,8/17/2021 11:10,0.0226,9.709934602,0.219444522,9.439379905,10.35553751,2507,25,91.15296908,6.024405318,2.390953924,0.916157605,15.20743636,1.097056969,4.331132192,1.630856432,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,20,19,8/17/2021 11:20,0.0226,7.946419469,0.17958908,7.725002827,10.35553751,2507,25,74.59779678,6.024405318,2.390953924,2.630534683,43.66463649,1.340522164,4.331132192,1.22197105,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,30,30,8/17/2021 11:31,0.0226,7.344445929,0.165984478,7.139802497,10.35553751,2507,25,68.94671078,6.024405318,2.390953924,3.215735013,53.37846382,1.450395514,4.331132192,1.03271117,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,40,40,8/17/2021 11:41,0.0226,6.742472389,0.152379876,6.554602167,10.35553751,2507,25,63.29562479,6.024405318,2.390953924,3.800935343,63.09229115,1.579888031,4.331132192,0.799069027,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,50,50,8/17/2021 11:51,0.0226,6.888126018,0.155671648,6.696197346,10.35553751,2507,25,64.66296259,6.024405318,2.390953924,3.659340164,60.74193171,1.546480334,4.331132192,0.860805571,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,0,0,8/17/2021 11:01,0.0188,13.88510298,0.261039936,12.42291052,12.42291052,2508,25,100,6.557978087,2.118167713,0,0,1,5.864932433,1.880682337,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,10,10,8/17/2021 11:11,0.0188,11.2230817,0.210993936,10.36222743,12.42291052,2508,25,83.41223591,6.557978087,2.118167713,2.06068309,31.42253699,1.198864878,5.864932433,1.503476104,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,20,20,8/17/2021 11:21,0.0188,9.931861277,0.186718992,9.170048661,12.42291052,2508,25,73.81562192,6.557978087,2.118167713,3.252861859,49.60159695,1.354726783,5.864932433,1.19547164,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,30,30,8/17/2021 11:31,0.0188,9.553013617,0.179596656,8.820260099,12.42291052,2508,25,70.99994872,6.557978087,2.118167713,3.602650421,54.93538364,1.408451721,5.864932433,1.08360953,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,40,40,8/17/2021 11:41,0.0188,8.076852766,0.151844832,7.457326561,12.42291052,2508,25,60.02881973,6.557978087,2.118167713,4.965583959,75.71821517,1.665866503,5.864932433,0.465238625,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,50,50,8/17/2021 11:51,0.0188,7.996151489,0.150327648,7.382815388,12.42291052,2508,25,59.42903135,6.557978087,2.118167713,5.040095132,76.85440642,1.682679285,5.864932433,0.417316571,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,0,0,8/17/2021 10:50,0.0221,13.9547562,0.308400112,12.37712762,12.37712762,2509,25,100,7.238656848,2.408718113,0,0,1,5.138470772,1.979435671,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,10,10,8/17/2021 11:00,0.0221,9.056565656,0.200150101,8.749236863,12.37712762,2509,25,70.68875051,7.238656848,2.408718113,3.627890757,50.11828621,1.414652251,5.138470772,1.283919963,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,20,21,8/17/2021 11:11,0.0221,8.000674208,0.1768149,7.72917642,12.37712762,2509,25,62.44725479,7.238656848,2.408718113,4.6479512,64.21013314,1.601351418,5.138470772,0.95193029,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,30,31,8/17/2021 11:21,0.0221,7.323086244,0.161840206,7.074581972,12.37712762,2509,25,57.15851197,7.238656848,2.408718113,5.302545648,73.25317057,1.749520702,5.138470772,0.660681425,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,40,41,8/17/2021 11:31,0.0221,6.771928688,0.149659624,6.542127597,12.37712762,2509,25,52.85658998,7.238656848,2.408718113,5.835000023,80.60887739,1.891911681,5.138470772,0.339080849,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,50,51,8/17/2021 11:41,0.0221,6.453877195,0.142630686,6.234868979,12.37712762,2509,25,50.37411886,7.238656848,2.408718113,6.142258641,84.85356842,1.985146386,5.138470772,0.09203045,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,0,0,8/17/2021 10:54,0.0181,9.599636188,0.173753415,8.782247602,8.782247602,2510,25,100,4.506210646,2.053828742,0,0,1,4.276036956,1.505456589,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,10,6,8/17/2021 11:00,0.0181,8.705643094,0.15757214,7.952939101,8.782247602,2510,25,90.55699021,4.506210646,2.053828742,0.829308501,18.40367808,1.104276984,4.276036956,1.302070589,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,20,17,8/17/2021 11:11,0.0183,7.890218033,0.14439099,7.230229904,8.782247602,2510,25,82.32778477,4.506210646,2.053828742,1.552017698,34.44174762,1.214656756,4.276036956,1.0832255,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,30,27,8/17/2021 11:21,0.0183,7.681682131,0.140574783,7.039137275,8.782247602,2510,25,80.15188815,4.506210646,2.053828742,1.743110327,38.68239778,1.247631245,4.276036956,1.016353353,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,40,37,8/17/2021 11:31,0.0183,6.899977377,0.126269586,6.322819289,8.782247602,2510,25,71.99545692,4.506210646,2.053828742,2.459428313,54.57863616,1.388976531,4.276036956,0.716268966,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,50,47,8/17/2021 11:41,0.0183,7.920705738,0.144948915,7.258167423,8.782247602,2510,25,82.64589832,4.506210646,2.053828742,1.524080179,33.82176952,1.209981403,4.276036956,1.092637967,3.501130793,-0.012281,2.522751069,-0.07443
Siletz,0,0,8/16/2021 10:31,0.0222,16.51394378,0.366609552,15.8413798,15.8413798,1901,19,100,13.08830564,5.754069767,0,0,1,2.753073988,2.571719145,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,10,8,8/16/2021 10:39,0.0222,9.140508108,0.20291928,8.841500354,15.8413798,1901,19,55.81269098,13.08830564,5.754069767,6.999879446,53.48193753,1.791707195,2.753073988,1.806389652,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,20.5,18,8/16/2021 10:49,0.0222,7.442787027,0.165229872,7.199315766,15.8413798,1901,19,45.44626704,13.08830564,5.754069767,8.642064034,66.02889841,2.200400748,2.753073988,1.492059195,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,30.5,28,8/16/2021 10:59,0.0222,6.790884324,0.150757632,6.568738351,15.8413798,1901,19,41.46569575,13.08830564,5.754069767,9.272641449,70.84676737,2.411632029,2.753073988,1.339114795,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,40.5,38,8/16/2021 11:09,0.0222,6.307274234,0.140021488,6.100948297,15.8413798,1901,19,38.51273294,13.08830564,5.754069767,9.740431503,74.42087441,2.596543853,2.753073988,1.20832561,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,50.5,48,8/16/2021 11:19,0.0222,6.131584144,0.136121168,5.931005447,15.8413798,1901,19,37.43995486,13.08830564,5.754069767,9.910374353,75.71930719,2.670943391,2.753073988,1.156230501,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,0,0,8/16/2021 10:29,0.0173,18.68648931,0.323276265,16.74632405,16.74632405,1902,19,100,13.31854098,4.885467869,0,0,1,3.42778307,2.589157123,3.501130793,-0.012281,7.526348521,-0.21568
Siletz,10,10,8/16/2021 10:39,0.0173,8.921482486,0.154341647,8.047606517,16.74632405,1902,19,48.05595839,13.31854098,4.885467869,8.698717533,65.31284129,2.080907412,3.42778307,1.530356489,3.501130793,-0.012281,7.526348521,-0.21568
